Date,Filename,Original Size (B),Optimized To (B),Savings (%)
1/20/2015 4:36:47 PM, images/CSPhoneHub.png, 283, 166, 41.3
1/20/2015 4:36:47 PM, images/CSPhone.png, 205, 140, 31.7
1/20/2015 4:36:48 PM, images/CSPackage.png, 341, 231, 32.3
1/20/2015 4:36:48 PM, images/CSNavigationApplication.png, 270, 185, 31.5
1/20/2015 4:36:48 PM, images/CSMenuItemCustomAction.png, 282, 167, 40.8
1/20/2015 4:36:49 PM, images/CSListDefinition.png, 278, 170, 38.8
1/20/2015 4:36:49 PM, images/CSLightswitchLibrary.png, 411, 252, 38.7
1/20/2015 4:36:49 PM, images/CSLightswitch.png, 404, 243, 39.9
1/20/2015 4:36:50 PM, images/CSLibrary.png, 232, 162, 30.2
1/20/2015 4:36:50 PM, images/CSInterfaceCollection.png, 377, 219, 41.9
1/20/2015 4:36:50 PM, images/CSInterface.png, 354, 225, 36.4
1/20/2015 4:36:51 PM, images/CSHubApplication.png, 260, 166, 36.2
1/20/2015 4:36:51 PM, images/CSGridApplication.png, 227, 151, 33.5
1/20/2015 4:36:51 PM, images/CSFixedLayoutApplication.png, 247, 166, 32.8
1/20/2015 4:36:52 PM, images/CSFileNode.png, 360, 220, 38.9
1/20/2015 4:36:52 PM, images/CSFile.png, 316, 236, 25.3
1/20/2015 4:36:53 PM, images/CSExtension.png, 215, 123, 42.8
1/20/2015 4:36:53 PM, images/CSEventReceiver.png, 371, 227, 38.8
1/20/2015 4:36:53 PM, images/CSDynamicWebSite.png, 797, 601, 24.6
1/20/2015 4:36:54 PM, images/CSDeviceTest.png, 387, 255, 34.1
1/20/2015 4:36:54 PM, images/CSDeploymentModule.png, 319, 191, 40.1
1/20/2015 4:36:55 PM, images/CSContentType.png, 210, 154, 26.7
1/20/2015 4:36:56 PM, images/CSConsoleTest.png, 395, 257, 34.9
1/20/2015 4:36:56 PM, images/CSColumn.png, 200, 132, 34
1/20/2015 4:36:57 PM, images/CSCodeTest.png, 390, 236, 39.5
1/20/2015 4:36:57 PM, images/CSCloudBusinessApplication.png, 365, 218, 40.3
1/20/2015 4:36:58 PM, images/CSClassLibrary.png, 504, 336, 33.3
1/20/2015 4:36:58 PM, images/CSClassFile.png, 575, 413, 28.2
1/20/2015 4:36:59 PM, images/CSClassCollection.png, 522, 270, 48.3
1/20/2015 4:36:59 PM, images/CSBlankWebSite.png, 755, 664, 12.1
1/20/2015 4:37:00 PM, images/CSBlankPhone.png, 294, 181, 38.4
1/20/2015 4:37:00 PM, images/CSBlankFile.png, 371, 227, 38.8
1/20/2015 4:37:00 PM, images/CSBlankApplication.png, 286, 206, 28
1/20/2015 4:37:01 PM, images/CSBDCModel.png, 403, 245, 39.2
1/20/2015 4:37:01 PM, images/CSAssembyInfoFile.png, 280, 196, 30
1/20/2015 4:37:02 PM, images/CSApplication.png, 177, 136, 23.2
1/20/2015 4:37:02 PM, images/CrystalReport.png, 499, 316, 36.7
1/20/2015 4:37:03 PM, images/CrossGroupLink.png, 343, 196, 42.9
1/20/2015 4:37:03 PM, images/CreatePropertyBrush.png, 241, 162, 32.8
1/20/2015 4:37:04 PM, images/CreateMessage.png, 289, 177, 38.8
1/20/2015 4:37:04 PM, images/CrashDumpFile.png, 305, 183, 40
1/20/2015 4:37:05 PM, images/CPPWindowsService.png, 227, 163, 28.2
1/20/2015 4:37:05 PM, images/CPPWindowsFormsApplication.png, 236, 160, 32.2
1/20/2015 4:37:05 PM, images/CPPWin32Application.png, 233, 158, 32.2
1/20/2015 4:37:06 PM, images/CPPWebService.png, 504, 399, 20.8
1/20/2015 4:37:06 PM, images/CPPTestLibrary.png, 361, 237, 34.3
1/20/2015 4:37:07 PM, images/CPPTestApplication.png, 407, 249, 38.8
1/20/2015 4:37:07 PM, images/CPPTest.png, 407, 286, 29.7
1/20/2015 4:37:07 PM, images/CPPTablet.png, 194, 143, 26.3
1/20/2015 4:37:08 PM, images/CPPStoredProcedure.png, 215, 153, 28.8
1/20/2015 4:37:08 PM, images/CPPSQLDatabase.png, 360, 225, 37.5
1/20/2015 4:37:08 PM, images/CPPSplitApplication.png, 227, 161, 29.1
1/20/2015 4:37:09 PM, images/CPPSourceFile.png, 281, 187, 33.5
1/20/2015 4:37:09 PM, images/CPPSharedProject.png, 501, 253, 49.5
1/20/2015 4:37:10 PM, images/CPPProjectNode.png, 234, 157, 32.9
1/20/2015 4:37:10 PM, images/CPPProjectFilterFile.png, 295, 183, 38
1/20/2015 4:37:10 PM, images/CPPPhoneWebSite.png, 414, 225, 45.7
1/20/2015 4:37:11 PM, images/CPPPhoneTest.png, 373, 233, 37.5
1/20/2015 4:37:11 PM, images/CPPPhonePivot.png, 295, 172, 41.7
1/20/2015 4:37:11 PM, images/CPPPhoneHub.png, 278, 166, 40.3
1/20/2015 4:37:12 PM, images/CPPPhone.png, 205, 140, 31.7
1/20/2015 4:37:12 PM, images/CPPNavigationApplication.png, 284, 191, 32.7
1/20/2015 4:37:13 PM, images/CPPMinimalRebuildDependencyFile.png, 343, 190, 44.6
1/20/2015 4:37:13 PM, images/CPPMFCLibrary.png, 327, 188, 42.5
1/20/2015 4:37:13 PM, images/CPPMFCDynamicLibrary.png, 357, 219, 38.7
1/20/2015 4:37:14 PM, images/CPPMFCDatabase.png, 421, 242, 42.5
1/20/2015 4:37:14 PM, images/CPPMFCClass.png, 436, 250, 42.7
1/20/2015 4:37:15 PM, images/CPPMFCApplication.png, 291, 184, 36.8
1/20/2015 4:37:15 PM, images/CPPMFCActiveX.png, 403, 228, 43.4
1/20/2015 4:37:15 PM, images/CPPMarkupXML.png, 367, 237, 35.4
1/20/2015 4:37:16 PM, images/CPPMakeFileApplication.png, 269, 184, 31.6
1/20/2015 4:37:16 PM, images/CPPHubApplication.png, 260, 166, 36.2
1/20/2015 4:37:16 PM, images/CPPHeaderFile.png, 301, 197, 34.6
1/20/2015 4:37:17 PM, images/CPPGridApplication.png, 230, 159, 30.9
1/20/2015 4:37:17 PM, images/CPPFixedLayoutApplication.png, 241, 166, 31.1
1/20/2015 4:37:17 PM, images/CPPFileNode.png, 259, 157, 39.4
1/20/2015 4:37:18 PM, images/CPPFile.png, 267, 180, 32.6
1/20/2015 4:37:18 PM, images/CPPDirectXTwoDApplication.png, 220, 159, 27.7
1/20/2015 4:37:18 PM, images/CPPDirectXThreeDApplication.png, 404, 269, 33.4
1/20/2015 4:37:19 PM, images/CPPCustomWizardProject.png, 245, 155, 36.7
1/20/2015 4:37:19 PM, images/CPPClassLibrary.png, 541, 367, 32.2
1/20/2015 4:37:19 PM, images/CPPBlankPhone.png, 295, 180, 39
1/20/2015 4:37:20 PM, images/CPPBlankApplication.png, 270, 185, 31.5
1/20/2015 4:37:20 PM, images/CPPATLWebService.png, 448, 253, 43.5
1/20/2015 4:37:20 PM, images/CPPATLServer.png, 254, 174, 31.5
1/20/2015 4:37:21 PM, images/CPPATLProperty.png, 416, 245, 41.1
1/20/2015 4:37:21 PM, images/CPPATLObject.png, 275, 174, 36.7
1/20/2015 4:37:22 PM, images/CPPATLFile.png, 324, 206, 36.4
1/20/2015 4:37:22 PM, images/CPPATLEvent.png, 323, 216, 33.1
1/20/2015 4:37:22 PM, images/CPPATLDynamicLibrary.png, 488, 335, 31.4
1/20/2015 4:37:23 PM, images/CPPATLDialog.png, 283, 170, 39.9
1/20/2015 4:37:23 PM, images/CPPATLDatabase.png, 359, 234, 34.8
1/20/2015 4:37:24 PM, images/CPPATLControl.png, 385, 243, 36.9
1/20/2015 4:37:24 PM, images/CPPATLASPComponent.png, 467, 268, 42.6
1/20/2015 4:37:24 PM, images/CPPATLApplication.png, 259, 173, 33.2
1/20/2015 4:37:25 PM, images/CPPAddATLSupportToMFC.png, 262, 178, 32.1
1/20/2015 4:37:25 PM, images/Counter.png, 209, 148, 29.2
1/20/2015 4:37:26 PM, images/CountDynamicValue.png, 293, 179, 38.9
1/20/2015 4:37:26 PM, images/CountDictionary.png, 300, 187, 37.7
1/20/2015 4:37:27 PM, images/CountCollection.png, 303, 165, 45.5
1/20/2015 4:37:27 PM, images/CountAttributes.png, 269, 158, 41.3
1/20/2015 4:37:27 PM, images/CorrelationScope.png, 284, 148, 47.9
1/20/2015 4:37:28 PM, images/Correlation.png, 349, 199, 43
1/20/2015 4:37:28 PM, images/CordovaMultiDevice.png, 708, 554, 21.8
1/20/2015 4:37:29 PM, images/CopyWebSite.png, 421, 263, 37.5
1/20/2015 4:37:29 PM, images/CopyItem.png, 256, 164, 35.9
1/20/2015 4:37:30 PM, images/CopyDynamicValue.png, 341, 206, 39.6
1/20/2015 4:37:30 PM, images/Copy.png, 275, 162, 41.1
1/20/2015 4:37:30 PM, images/ConvertToHyperlink.png, 569, 357, 37.3
1/20/2015 4:37:31 PM, images/ConvertToCodeWebTest.png, 430, 297, 30.9
1/20/2015 4:37:31 PM, images/ConvertPartition.png, 412, 237, 42.5
1/20/2015 4:37:32 PM, images/ConvertFolderToBranch.png, 343, 218, 36.4
1/20/2015 4:37:32 PM, images/ConvertBranchToFolder.png, 370, 224, 39.5
1/20/2015 4:37:32 PM, images/ControlFlow.png, 291, 186, 36.1
1/20/2015 4:37:33 PM, images/ControlAltDel.png, 386, 233, 39.6
1/20/2015 4:37:33 PM, images/Control.png, 177, 132, 25.4
1/20/2015 4:37:33 PM, images/ContractWarning.png, 408, 260, 36.3
1/20/2015 4:37:34 PM, images/ContractSettings.png, 473, 251, 46.9
1/20/2015 4:37:34 PM, images/ContractError.png, 402, 263, 34.6
1/20/2015 4:37:34 PM, images/ContractArrow.png, 399, 254, 36.3
1/20/2015 4:37:35 PM, images/Contract.png, 307, 201, 34.5
1/20/2015 4:37:35 PM, images/ContextMenu.png, 457, 317, 30.6
1/20/2015 4:37:35 PM, images/ContentType.png, 207, 149, 28
1/20/2015 4:37:36 PM, images/ContentPresenter.png, 181, 123, 32
1/20/2015 4:37:36 PM, images/ContentPlaceholder.png, 338, 211, 37.6
1/20/2015 4:37:36 PM, images/ContentInstaller.png, 318, 198, 37.7
1/20/2015 4:37:37 PM, images/ContentControlElement.png, 412, 240, 41.7
1/20/2015 4:37:37 PM, images/ContainsDynamicValueProperty.png, 315, 203, 35.6
1/20/2015 4:37:37 PM, images/Container.png, 319, 202, 36.7
1/20/2015 4:37:38 PM, images/ContactCard.png, 266, 181, 32
1/20/2015 4:37:38 PM, images/ConstantShortcut.png, 286, 179, 37.4
1/20/2015 4:37:38 PM, images/ConstantSealed.png, 426, 287, 32.6
1/20/2015 4:37:39 PM, images/ConstantPublic.png, 255, 164, 35.7
1/20/2015 4:37:39 PM, images/ConstantProtected.png, 336, 224, 33.3
1/20/2015 4:37:40 PM, images/ConstantPrivate.png, 300, 182, 39.3
1/20/2015 4:37:40 PM, images/ConstantInternal.png, 357, 223, 37.5
1/20/2015 4:37:40 PM, images/Constant.png, 264, 170, 35.6
1/20/2015 4:37:41 PM, images/ConsoleTest.png, 422, 270, 36
1/20/2015 4:37:41 PM, images/Console.png, 246, 181, 26.4
1/20/2015 4:37:41 PM, images/ConnectToWebSite.png, 776, 603, 22.3
1/20/2015 4:37:42 PM, images/ConnectToEnvironment.png, 330, 225, 31.8
1/20/2015 4:37:42 PM, images/ConnectTestPlan.png, 288, 176, 38.9
1/20/2015 4:37:42 PM, images/Connector.png, 317, 198, 37.5
1/20/2015 4:37:43 PM, images/ConnectionZone.png, 255, 168, 34.1
1/20/2015 4:37:43 PM, images/ConnectionWarning.png, 376, 240, 36.2
1/20/2015 4:37:43 PM, images/ConnectionOffline.png, 381, 227, 40.4
1/20/2015 4:37:44 PM, images/ConnectionBuilder.png, 545, 285, 47.7
1/20/2015 4:37:44 PM, images/Conflict.png, 230, 156, 32.2
1/20/2015 4:37:44 PM, images/ConfirmButton.png, 487, 259, 46.8
1/20/2015 4:37:45 PM, images/ConfigureDatabaseWizard.png, 377, 236, 37.4
1/20/2015 4:37:45 PM, images/ConfigureComputer.png, 472, 289, 38.8
1/20/2015 4:37:45 PM, images/ConfigurationFile.png, 397, 239, 39.8
1/20/2015 4:37:45 PM, images/ConfigurationEditor.png, 372, 229, 38.4
1/20/2015 4:37:46 PM, images/ConePreview.png, 520, 314, 39.6
1/20/2015 4:37:46 PM, images/ConditionalRuleIfThen.png, 212, 143, 32.5
1/20/2015 4:37:46 PM, images/ConditionalRule.png, 361, 202, 44
1/20/2015 4:37:47 PM, images/ConditionalLoop.png, 380, 227, 40.3
1/20/2015 4:37:47 PM, images/ComputerService.png, 247, 150, 39.3
1/20/2015 4:37:47 PM, images/Computer.png, 247, 157, 36.4
1/20/2015 4:37:48 PM, images/ComputedColumnWarning.png, 427, 248, 41.9
1/20/2015 4:37:48 PM, images/ComputedColumnError.png, 484, 265, 45.2
1/20/2015 4:37:48 PM, images/ComputedColumnDisabled.png, 379, 220, 42
1/20/2015 4:37:48 PM, images/ComputedColumn.png, 350, 197, 43.7
1/20/2015 4:37:49 PM, images/Composition.png, 300, 174, 42
1/20/2015 4:37:49 PM, images/CompositeTask.png, 339, 210, 38.1
1/20/2015 4:37:49 PM, images/ComponentFile.png, 317, 205, 35.3
1/20/2015 4:37:50 PM, images/ComponentDiagram.png, 321, 182, 43.3
1/20/2015 4:37:50 PM, images/Component.png, 259, 167, 35.5
1/20/2015 4:37:50 PM, images/ComplexProperty.png, 549, 397, 27.7
1/20/2015 4:37:51 PM, images/CompletionMode.png, 313, 185, 40.9
1/20/2015 4:37:51 PM, images/CompleteWord.png, 405, 253, 37.5
1/20/2015 4:37:51 PM, images/CompiledHelpFile.png, 476, 270, 43.3
1/20/2015 4:37:51 PM, images/Compile.png, 302, 178, 41.1
1/20/2015 4:37:52 PM, images/CompilableFile.png, 324, 191, 41
1/20/2015 4:37:52 PM, images/Compensate.png, 361, 210, 41.8
1/20/2015 4:37:52 PM, images/CompareValidator.png, 424, 247, 41.7
1/20/2015 4:37:53 PM, images/CompareTargetDatabase.png, 412, 259, 37.1
1/20/2015 4:37:53 PM, images/CompareSchemas.png, 444, 254, 42.8
1/20/2015 4:37:53 PM, images/ComparePerformanceReports.png, 525, 294, 44
1/20/2015 4:37:54 PM, images/CompareFolders.png, 492, 245, 50.2
1/20/2015 4:37:54 PM, images/CompareFiles.png, 537, 274, 49
1/20/2015 4:37:54 PM, images/CompareDatabases.png, 435, 272, 37.5
1/20/2015 4:37:54 PM, images/CommentLink.png, 394, 242, 38.6
1/20/2015 4:37:55 PM, images/CommentGroup.png, 336, 207, 38.4
1/20/2015 4:37:55 PM, images/CommentCode.png, 227, 155, 31.7
1/20/2015 4:37:55 PM, images/Comment.png, 340, 213, 37.4
1/20/2015 4:37:56 PM, images/CommandUIOption.png, 265, 171, 35.5
1/20/2015 4:37:56 PM, images/Comma.png, 254, 199, 21.7
1/20/2015 4:37:56 PM, images/COMContractFile.png, 347, 233, 32.9
1/20/2015 4:37:57 PM, images/ComboBoxItem.png, 260, 165, 36.5
1/20/2015 4:37:57 PM, images/ComboBox.png, 263, 163, 38
1/20/2015 4:37:57 PM, images/ColumnWarning.png, 354, 227, 35.9
1/20/2015 4:37:57 PM, images/ColumnSettings.png, 423, 238, 43.7
1/20/2015 4:37:58 PM, images/ColumnPredictUnchecked.png, 348, 211, 39.4
1/20/2015 4:37:58 PM, images/ColumnPredictChecked.png, 393, 235, 40.2
1/20/2015 4:37:58 PM, images/ColumnPredict.png, 340, 213, 37.4
1/20/2015 4:37:59 PM, images/ColumnPatternProfile.png, 287, 169, 41.1
1/20/2015 4:37:59 PM, images/ColumnNullRatioProfile.png, 306, 193, 36.9
1/20/2015 4:37:59 PM, images/ColumnMissing.png, 380, 255, 32.9
1/20/2015 4:38:00 PM, images/ColumnLink.png, 315, 213, 32.4
1/20/2015 4:38:00 PM, images/ColumnLabels.png, 238, 143, 39.9
1/20/2015 4:38:00 PM, images/ColumnKeyUnchecked.png, 303, 188, 38
1/20/2015 4:38:01 PM, images/ColumnKeyChecked.png, 331, 209, 36.9
1/20/2015 4:38:01 PM, images/ColumnGroup.png, 231, 143, 38.1
1/20/2015 4:38:01 PM, images/ColumnError.png, 407, 234, 42.5
1/20/2015 4:38:02 PM, images/ColumnDetails.png, 460, 255, 44.6
1/20/2015 4:38:02 PM, images/ColumnComponent.png, 350, 215, 38.6
1/20/2015 4:38:02 PM, images/ColumnChart.png, 198, 145, 26.8
1/20/2015 4:38:02 PM, images/ColumnButton.png, 314, 188, 40.1
1/20/2015 4:38:03 PM, images/Column.png, 191, 132, 30.9
1/20/2015 4:38:03 PM, images/ColorWheel.png, 533, 260, 51.2
1/20/2015 4:38:03 PM, images/ColorScale.png, 233, 191, 18
1/20/2015 4:38:04 PM, images/ColorPicker.png, 422, 246, 41.7
1/20/2015 4:38:04 PM, images/ColorPalette.png, 577, 356, 38.3
1/20/2015 4:38:04 PM, images/ColorDialog.png, 393, 209, 46.8
1/20/2015 4:38:05 PM, images/CollectionPageItemTemplate.png, 194, 132, 32
1/20/2015 4:38:05 PM, images/CollapsiblePanel.png, 359, 220, 38.7
1/20/2015 4:38:05 PM, images/CollapseUpGroup.png, 315, 187, 40.6
1/20/2015 4:38:05 PM, images/CollapseUp.png, 329, 247, 24.9
1/20/2015 4:38:06 PM, images/CollapseLeft.png, 332, 223, 32.8
1/20/2015 4:38:06 PM, images/CollapseAll.png, 278, 174, 37.4
1/20/2015 4:38:06 PM, images/Collapse.png, 219, 149, 32
1/20/2015 4:38:07 PM, images/ColapseLeftGroup.png, 354, 214, 39.5
1/20/2015 4:38:07 PM, images/CodeTest.png, 376, 231, 38.6
1/20/2015 4:38:07 PM, images/CodeReviewWizard.png, 279, 166, 40.5
1/20/2015 4:38:08 PM, images/CodeReviewDashboard.png, 344, 197, 42.7
1/20/2015 4:38:08 PM, images/CodeReview.png, 322, 215, 33.2
1/20/2015 4:38:08 PM, images/CodeMetrics.png, 415, 252, 39.3
1/20/2015 4:38:08 PM, images/CodeLens.png, 15041, 368, 97.6
1/20/2015 4:38:09 PM, images/CodeDefinitionWindow.png, 229, 156, 31.9
1/20/2015 4:38:09 PM, images/CodeCoverageDisabled.png, 341, 216, 36.7
1/20/2015 4:38:09 PM, images/CodeCoverage.png, 223, 153, 31.4
1/20/2015 4:38:10 PM, images/CodeAnalysisWindow.png, 343, 199, 42
1/20/2015 4:38:10 PM, images/CodeActivity.png, 403, 249, 38.2
1/20/2015 4:38:10 PM, images/Code.png, 202, 146, 27.7
1/20/2015 4:38:10 PM, images/ClusteredIndexWarning.png, 432, 283, 34.5
1/20/2015 4:38:11 PM, images/ClusteredIndexError.png, 430, 262, 39.1
1/20/2015 4:38:11 PM, images/ClusteredIndex.png, 354, 236, 33.3
1/20/2015 4:38:11 PM, images/Cluster.png, 166, 131, 21.1
1/20/2015 4:38:12 PM, images/CloudWarning.png, 554, 403, 27.3
1/20/2015 4:38:12 PM, images/CloudStopped.png, 497, 346, 30.4
1/20/2015 4:38:12 PM, images/CloudStagingStopped.png, 512, 359, 29.9
1/20/2015 4:38:13 PM, images/CloudStagingRefresh.png, 599, 424, 29.2
1/20/2015 4:38:13 PM, images/CloudStagingOK.png, 608, 405, 33.4
1/20/2015 4:38:13 PM, images/CloudStaging.png, 492, 340, 30.9
1/20/2015 4:38:13 PM, images/CloudServiceBus.png, 551, 369, 33
1/20/2015 4:38:14 PM, images/CloudService.png, 395, 294, 25.6
1/20/2015 4:38:14 PM, images/CloudServer.png, 428, 286, 33.2
1/20/2015 4:38:14 PM, images/CloudRun.png, 553, 368, 33.5
1/20/2015 4:38:15 PM, images/CloudRefresh.png, 613, 410, 33.1
1/20/2015 4:38:15 PM, images/CloudPackage.png, 500, 358, 28.4
1/20/2015 4:38:15 PM, images/CloudOK.png, 572, 406, 29
1/20/2015 4:38:16 PM, images/CloudGroup.png, 511, 349, 31.7
1/20/2015 4:38:16 PM, images/CloudFile.png, 491, 322, 34.4
1/20/2015 4:38:16 PM, images/CloudError.png, 576, 370, 35.8
1/20/2015 4:38:16 PM, images/CloudDatabase.png, 496, 316, 36.3
1/20/2015 4:38:17 PM, images/CloudConfigurationFile.png, 485, 301, 37.9
1/20/2015 4:38:17 PM, images/CloudBusinessApplication.png, 363, 233, 35.8
1/20/2015 4:38:17 PM, images/CloudBlobs.png, 556, 373, 32.9
1/20/2015 4:38:18 PM, images/Cloud.png, 442, 336, 24
1/20/2015 4:38:18 PM, images/CloseSolution.png, 273, 166, 39.2
1/20/2015 4:38:18 PM, images/CloseLog.png, 390, 222, 43.1
1/20/2015 4:38:18 PM, images/CloseDocumentGroup.png, 392, 286, 27
1/20/2015 4:38:19 PM, images/CloseDocument.png, 306, 199, 35
1/20/2015 4:38:19 PM, images/ClosedCaption.png, 291, 196, 32.6
1/20/2015 4:38:19 PM, images/CloseAll.png, 287, 173, 39.7
1/20/2015 4:38:20 PM, images/Close.png, 271, 182, 32.8
1/20/2015 4:38:20 PM, images/CloakOrHide.png, 481, 321, 33.3
1/20/2015 4:38:20 PM, images/ClientStatistics.png, 263, 158, 39.9
1/20/2015 4:38:21 PM, images/ClickOnce.png, 495, 278, 43.8
1/20/2015 4:38:21 PM, images/ClearWindowContent.png, 458, 286, 37.6
1/20/2015 4:38:21 PM, images/ClearSort.png, 569, 377, 33.7
1/20/2015 4:38:21 PM, images/ClearDictionary.png, 533, 375, 29.6
1/20/2015 4:38:22 PM, images/ClearCollection.png, 414, 251, 39.4
1/20/2015 4:38:22 PM, images/ClearBreakpointGroup.png, 599, 316, 47.2
1/20/2015 4:38:22 PM, images/ClearBookmark.png, 617, 355, 42.5
1/20/2015 4:38:23 PM, images/CleanData.png, 480, 247, 48.5
1/20/2015 4:38:23 PM, images/ClassShortcut.png, 408, 228, 44.1
1/20/2015 4:38:23 PM, images/ClassSealed.png, 430, 252, 41.4
1/20/2015 4:38:23 PM, images/ClassPublic.png, 371, 200, 46.1
1/20/2015 4:38:24 PM, images/ClassProtected.png, 443, 247, 44.2
1/20/2015 4:38:24 PM, images/ClassPrivate.png, 405, 235, 42
1/20/2015 4:38:24 PM, images/ClassMissing.png, 528, 336, 36.4
1/20/2015 4:38:25 PM, images/ClassMethodReferenceAmbiguous.png, 711, 613, 13.8
1/20/2015 4:38:25 PM, images/ClassMethodReference.png, 354, 206, 41.8
1/20/2015 4:38:25 PM, images/ClassLibrary.png, 346, 227, 34.4
1/20/2015 4:38:25 PM, images/ClassInternal.png, 449, 251, 44.1
1/20/2015 4:38:26 PM, images/ClassFile.png, 442, 235, 46.8
1/20/2015 4:38:26 PM, images/ClassDetails.png, 500, 284, 43.2
1/20/2015 4:38:26 PM, images/Class.png, 368, 204, 44.6
1/20/2015 4:38:27 PM, images/ChooseTarget.png, 499, 333, 33.3
1/20/2015 4:38:27 PM, images/Choose.png, 202, 127, 37.1
1/20/2015 4:38:27 PM, images/ChildWindowTemplate.png, 216, 149, 31
1/20/2015 4:38:27 PM, images/ChildWindow.png, 262, 158, 39.7
1/20/2015 4:38:28 PM, images/CheckpointBuild.png, 485, 287, 40.8
1/20/2015 4:38:28 PM, images/Checkpoint.png, 445, 247, 44.5
1/20/2015 4:38:28 PM, images/CheckOutItem.png, 364, 212, 41.8
1/20/2015 4:38:29 PM, images/CheckOutForEdit.png, 278, 181, 34.9
1/20/2015 4:38:29 PM, images/Checkmark.png, 347, 213, 38.6
1/20/2015 4:38:29 PM, images/Checklist.png, 309, 187, 39.5
1/20/2015 4:38:30 PM, images/CheckInShelveset.png, 467, 281, 39.8
1/20/2015 4:38:30 PM, images/CheckInItem.png, 374, 211, 43.6
1/20/2015 4:38:30 PM, images/CheckIn.png, 279, 179, 35.8
1/20/2015 4:38:30 PM, images/CheckerboardSquare.png, 185, 142, 23.2
1/20/2015 4:38:31 PM, images/CheckerboardRound.png, 398, 216, 45.7
1/20/2015 4:38:31 PM, images/CheckedOutForEditNode.png, 265, 228, 14
1/20/2015 4:38:31 PM, images/CheckedOutForEdit.png, 269, 176, 34.6
1/20/2015 4:38:32 PM, images/CheckedOutByOtherUserNode.png, 325, 248, 23.7
1/20/2015 4:38:32 PM, images/CheckedOutByOtherUser.png, 295, 207, 29.8
1/20/2015 4:38:32 PM, images/CheckedInNode.png, 296, 246, 16.9
1/20/2015 4:38:32 PM, images/CheckedIn.png, 278, 223, 19.8
1/20/2015 4:38:33 PM, images/CheckDot.png, 347, 198, 42.9
1/20/2015 4:38:33 PM, images/CheckConstraintGroup.png, 209, 148, 29.2
1/20/2015 4:38:33 PM, images/CheckConstraintError.png, 407, 232, 43
1/20/2015 4:38:34 PM, images/CheckConstraint.png, 238, 154, 35.3
1/20/2015 4:38:34 PM, images/CheckBoxUnchecked.png, 188, 138, 26.6
1/20/2015 4:38:34 PM, images/CheckBoxMixed.png, 242, 144, 40.5
1/20/2015 4:38:35 PM, images/CheckBoxList.png, 176, 115, 34.7
1/20/2015 4:38:35 PM, images/CheckBoxGroup.png, 304, 204, 32.9
1/20/2015 4:38:35 PM, images/CheckBoxFieldColumnUnchecked.png, 274, 169, 38.3
1/20/2015 4:38:35 PM, images/CheckBoxFieldColumnChecked.png, 323, 195, 39.6
1/20/2015 4:38:36 PM, images/CheckBoxDisabled.png, 388, 200, 48.5
1/20/2015 4:38:36 PM, images/CheckBoxChecked.png, 277, 162, 41.5
1/20/2015 4:38:36 PM, images/CheckAdd.png, 414, 257, 37.9
1/20/2015 4:38:37 PM, images/ChartWizard.png, 442, 300, 32.1
1/20/2015 4:38:37 PM, images/ChartFilter.png, 331, 193, 41.7
1/20/2015 4:38:37 PM, images/ChangeSourceControl.png, 581, 378, 34.9
1/20/2015 4:38:38 PM, images/ChangesetMergeUp.png, 580, 356, 38.6
1/20/2015 4:38:38 PM, images/ChangesetMergeDown.png, 629, 352, 44
1/20/2015 4:38:38 PM, images/ChangesetMergeAcross.png, 602, 377, 37.4
1/20/2015 4:38:39 PM, images/ChangesetGroup.png, 417, 272, 34.8
1/20/2015 4:38:39 PM, images/Changeset.png, 467, 320, 31.5
1/20/2015 4:38:39 PM, images/ChangePassword.png, 316, 204, 35.4
1/20/2015 4:38:40 PM, images/CFile.png, 290, 186, 35.9
1/20/2015 4:38:40 PM, images/CertificateWarning.png, 578, 460, 20.4
1/20/2015 4:38:40 PM, images/CertificateError.png, 629, 482, 23.4
1/20/2015 4:38:40 PM, images/Certificate.png, 477, 349, 26.8
1/20/2015 4:38:41 PM, images/CenterVertically.png, 227, 147, 35.2
1/20/2015 4:38:41 PM, images/CenterHorizontally.png, 222, 147, 33.8
1/20/2015 4:38:41 PM, images/CellFormula.png, 724, 541, 25.3
1/20/2015 4:38:42 PM, images/CDDrive.png, 562, 286, 49.1
1/20/2015 4:38:42 PM, images/CD.png, 638, 304, 52.4
1/20/2015 4:38:42 PM, images/CCTProject.png, 430, 280, 34.9
1/20/2015 4:38:43 PM, images/CategoryPageItemTemplate.png, 173, 131, 24.3
1/20/2015 4:38:43 PM, images/CategoryAxis.png, 260, 172, 33.8
1/20/2015 4:38:43 PM, images/CategorizedView.png, 236, 156, 33.9
1/20/2015 4:38:44 PM, images/CatalogZone.png, 243, 178, 26.7
1/20/2015 4:38:44 PM, images/CaseTableColumn.png, 447, 288, 35.6
1/20/2015 4:38:44 PM, images/CaseTable.png, 427, 287, 32.8
1/20/2015 4:38:45 PM, images/CaseLookupColumn.png, 513, 328, 36.1
1/20/2015 4:38:45 PM, images/CascadingDropDown.png, 225, 178, 20.9
1/20/2015 4:38:45 PM, images/Carousel.png, 221, 146, 33.9
1/20/2015 4:38:46 PM, images/CaptureFrame.png, 410, 266, 35.1
1/20/2015 4:38:46 PM, images/CaptionTag.png, 196, 143, 27
1/20/2015 4:38:47 PM, images/CanvasElement.png, 241, 138, 42.7
1/20/2015 4:38:47 PM, images/CandleStickChart.png, 215, 149, 30.7
